100049,150,06/06/2025,DEBIT,2536.00,Salary Credit,USD
100050,151,05/06/2025,CREDIT,3032.00,NULL,INR
100051,152,06/04/2025,DEBIT,1469.00,Salary Credit,USD
100052,153,03/06/2025,CREDIT,213.00,payment,USD
100053,154,02/06/2025,DEBIT,4577.00,Salary Credit,USD
100054,155,06/01/2025,CREDIT,4644.00,payment,USD
100055,156,05/31/2025,DEBIT,2818.00,Salary Credit,INR
100056,157,05/30/2025,CREDIT,1412.00,payment,USD
100057,158,05/29/2025,DEBIT,193.00,Salary Credit,USD
100058,159,05/28/2025,CREDIT,1918.00,payment,USD
100059,160,05/27/2025,DEBIT,1492.00,Salary Credit,USD
100060,9999,05/26/2025,CREDIT,2959.00,payment,USD
100061,162,05/25/2025,DEBIT,3887.00,Salary Credit,USD
100062,163,05/24/2025,CREDIT,392.00,payment,USD
100063,164,05/23/2025,DEBIT,4237.00,Salary Credit,USD
100064,165,05/22/2025,CREDIT,2194.00,payment,USD
100065,166,05/21/2025,DEBIT,2074.00,Salary Credit,INR
100066,167,05/20/2025,CREDIT,2823.00,payment,USD
100067,168,05/19/2025,DEBIT,3775.00,Salary Credit,USD
100068,169,05/18/2025,CREDIT,263.00,payment,USD
100069,170,05/17/2025,DEBIT,2508.00,Salary Credit,USD
100070,171,05/16/2025,CREDIT,2789.00,payment,INR
100071,172,05/15/2025,DEBIT,2151.00,Salary Credit,USD
100072,173,05/14/2025,CREDIT,315.00,payment,USD
100073,174,05/13/2025,DEBIT,497.00,Salary Credit,USD
100074,175,12/05/2025,CREDIT,1786.00,payment,USD
100075,176,05/11/2025,DEBIT,2218.00,Salary Credit,USD
100076,177,10/05/2025,CREDIT,2054.00,payment,USD
100077,178,09/05/2025,DEBIT,4321.00,Salary Credit,USD
100078,179,05/08/2025,CREDIT,625.00,payment,USD
100079,180,07/05/2025,DEBIT,3009.00,Salary Credit,USD
100080,9999,06/05/2025,CREDIT,1013.00,payment,INR
100081,182,05/05/2025,DEBIT,1178.00,Salary Credit,USD
100082,183,04/05/2025,CREDIT,3170.00,payment,USD
100083,184,03/05/2025,DEBIT,2463.00,Salary Credit,USD
100084,185,05/02/2025,CREDIT,3299.00,payment,USD
100085,186,01/05/2025,DEBIT,876.00,Salary Credit,INR
100086,187,04/30/2025,CREDIT,2412.00,payment,USD
100087,188,04/29/2025,DEBIT,2949.00,Salary Credit,USD
100088,189,04/28/2025,CREDIT,3837.00,payment,USD
100089,190,04/27/2025,DEBIT,1378.00,Salary Credit,USD
100090,191,04/26/2025,CREDIT,655.00,payment,USD
100091,192,04/25/2025,DEBIT,3124.00,Salary Credit,USD
100092,193,04/24/2025,CREDIT,4469.00,payment,USD
100093,194,04/23/2025,DEBIT,1799.00,Salary Credit,USD
100094,195,04/22/2025,CREDIT,2974.00,payment,USD
100095,196,04/21/2025,DEBIT,2610.00,Salary Credit,INR
100096,197,04/20/2025,CREDIT,915.00,payment,USD
100097,198,04/19/2025,DEBIT,455.00,Salary Credit,USD
100098,199,04/18/2025,CREDIT,638.00,payment,USD
100099,200,04/17/2025,DEBIT,860.00,Salary Credit,USD
100100,9999,04/16/2025,CREDIT,2744.00,NULL,INR
100101,102,04/15/2025,DEBIT,2775.00,Salary Credit,USD
100102,103,04/14/2025,CREDIT,4366.00,payment,USD
100103,104,04/13/2025,DEBIT,677.00,Salary Credit,USD
100104,105,12/04/2025,CREDIT,1960.00,payment,USD
100105,106,04/11/2025,DEBIT,2689.00,Salary Credit,USD
100106,107,10/04/2025,CREDIT,3487.00,payment,USD
100107,108,09/04/2025,DEBIT,925.00,Salary Credit,USD
100108,109,04/08/2025,CREDIT,2602.00,payment,USD
100109,110,07/04/2025,DEBIT,522.00,Salary Credit,USD
100110,111,06/04/2025,CREDIT,3690.00,payment,INR
100111,112,04/05/2025,DEBIT,14.00,Salary Credit,USD
100112,113,04/04/2025,CREDIT,3038.00,payment,USD
100113,114,03/04/2025,DEBIT,4386.00,Salary Credit,USD
100114,115,04/02/2025,CREDIT,1401.00,payment,USD
100115,116,01/04/2025,DEBIT,2521.00,Salary Credit,INR
100116,117,03/31/2025,CREDIT,2109.00,payment,USD
100117,118,03/30/2025,DEBIT,3881.00,Salary Credit,USD
100118,119,03/29/2025,CREDIT,4065.00,payment,USD
100119,120,03/28/2025,DEBIT,4038.00,Salary Credit,USD
100120,9999,03/27/2025,CREDIT,998.00,payment,USD
100121,122,03/26/2025,DEBIT,1433.00,Salary Credit,USD
100122,123,03/25/2025,CREDIT,270.00,payment,USD
100123,124,03/24/2025,DEBIT,1036.00,Salary Credit,USD
100124,125,03/23/2025,CREDIT,1428.00,payment,USD
100125,126,03/22/2025,DEBIT,2576.00,Salary Credit,INR
100126,127,03/21/2025,CREDIT,4029.00,payment,USD
100127,128,03/20/2025,DEBIT,3172.00,Salary Credit,USD
100128,129,03/19/2025,CREDIT,286.00,payment,USD
100129,130,03/18/2025,DEBIT,3246.00,Salary Credit,USD
100130,131,03/17/2025,CREDIT,1741.00,payment,INR
100131,132,03/16/2025,DEBIT,3158.00,Salary Credit,USD
100132,133,03/15/2025,CREDIT,2907.00,payment,USD
100133,134,03/14/2025,DEBIT,3417.00,Salary Credit,USD
100134,135,03/13/2025,CREDIT,3760.00,payment,USD
100135,136,03/12/2025,DEBIT,2449.00,Salary Credit,USD
100136,137,11/03/2025,CREDIT,2148.00,payment,USD
100137,138,10/03/2025,DEBIT,1148.00,Salary Credit,USD
100138,139,03/09/2025,CREDIT,3909.00,payment,USD
100139,140,08/03/2025,DEBIT,2427.00,Salary Credit,USD
100140,9999,07/03/2025,CREDIT,3865.00,payment,INR
100141,142,03/06/2025,DEBIT,3248.00,Salary Credit,USD
100142,143,05/03/2025,CREDIT,969.00,payment,USD
100143,144,04/03/2025,DEBIT,1240.00,Salary Credit,USD
100144,145,03/03/2025,CREDIT,2893.00,payment,USD
100145,146,02/03/2025,DEBIT,2168.00,Salary Credit,INR
100146,147,01/03/2025,CREDIT,4370.00,payment,USD
100147,148,02/28/2025,DEBIT,825.00,Salary Credit,USD
100148,149,02/27/2025,CREDIT,2839.00,payment,USD
100149,150,02/26/2025,DEBIT,1635.00,Salary Credit,USD
100150,151,02/25/2025,CREDIT,773.00,NULL,USD
100151,152,02/24/2025,DEBIT,1462.00,Salary Credit,USD
100152,153,02/23/2025,CREDIT,2086.00,payment,USD
100153,154,02/22/2025,DEBIT,1485.00,Salary Credit,USD
100154,155,02/21/2025,CREDIT,4377.00,payment,USD
100155,156,02/20/2025,DEBIT,1905.00,Salary Credit,INR
100156,157,02/19/2025,CREDIT,2015.00,payment,USD
100157,158,02/18/2025,DEBIT,3657.00,Salary Credit,USD
100158,159,02/17/2025,CREDIT,1875.00,payment,USD
100159,160,02/16/2025,DEBIT,1695.00,Salary Credit,USD
100160,9999,02/15/2025,CREDIT,4924.00,payment,INR
100161,162,02/14/2025,DEBIT,3879.00,Salary Credit,USD
100162,163,02/13/2025,CREDIT,3409.00,payment,USD
100163,164,12/02/2025,DEBIT,4902.00,Salary Credit,USD
100164,165,11/02/2025,CREDIT,4291.00,payment,USD
100165,166,02/10/2025,DEBIT,1687.00,Salary Credit,USD
100166,167,09/02/2025,CREDIT,2885.00,payment,USD
100167,168,08/02/2025,DEBIT,4129.00,Salary Credit,USD
100168,169,02/07/2025,CREDIT,2418.00,payment,USD
100169,170,06/02/2025,DEBIT,3336.00,Salary Credit,USD
100170,171,05/02/2025,CREDIT,2987.00,payment,INR
100171,172,02/04/2025,DEBIT,7.00,Salary Credit,USD
100172,173,03/02/2025,CREDIT,4780.00,payment,USD
100173,174,02/02/2025,DEBIT,270.00,Salary Credit,USD
100174,175,02/01/2025,CREDIT,3527.00,payment,USD
100175,176,01/31/2025,DEBIT,381.00,Salary Credit,INR
100176,177,01/30/2025,CREDIT,4011.00,payment,USD
100177,178,01/29/2025,DEBIT,4225.00,Salary Credit,USD
100178,179,01/28/2025,CREDIT,2980.00,payment,USD
100179,180,01/27/2025,DEBIT,4032.00,Salary Credit,USD
100180,9999,01/26/2025,CREDIT,854.00,payment,USD
100181,182,01/25/2025,DEBIT,3625.00,Salary Credit,USD
100182,183,01/24/2025,CREDIT,4123.00,payment,USD
100183,184,01/23/2025,DEBIT,4966.00,Salary Credit,USD
100184,185,01/22/2025,CREDIT,2554.00,payment,USD
100185,186,01/21/2025,DEBIT,4979.00,Salary Credit,INR
100186,187,01/20/2025,CREDIT,3357.00,payment,USD
100187,188,01/19/2025,DEBIT,4533.00,Salary Credit,USD
100188,189,01/18/2025,CREDIT,1800.00,payment,USD
100189,190,01/17/2025,DEBIT,4758.00,Salary Credit,USD
100190,191,01/16/2025,CREDIT,2757.00,payment,INR
100191,192,01/15/2025,DEBIT,4662.00,Salary Credit,USD
100192,193,01/14/2025,CREDIT,1776.00,payment,USD
100193,194,01/13/2025,DEBIT,4168.00,Salary Credit,USD
100194,195,12/01/2025,CREDIT,489.00,payment,USD
100195,196,01/11/2025,DEBIT,1372.00,Salary Credit,USD
100196,197,10/01/2025,CREDIT,829.00,payment,USD
100197,198,09/01/2025,DEBIT,319.00,Salary Credit,USD
100198,199,01/08/2025,CREDIT,2085.00,payment,USD
100199,200,07/01/2025,DEBIT,4275.00,Salary Credit,USD
100200,9999,06/01/2025,CREDIT,4182.00,NULL,INR
100201,102,01/05/2025,DEBIT,4528.00,Salary Credit,USD
100202,103,04/01/2025,CREDIT,3348.00,payment,USD
100203,104,03/01/2025,DEBIT,2720.00,Salary Credit,USD
100204,105,01/02/2025,CREDIT,1976.00,payment,USD
100205,106,01/01/2025,DEBIT,3069.00,Salary Credit,INR
100206,107,12/31/2024,CREDIT,4105.00,payment,USD
100207,108,12/30/2024,DEBIT,2519.00,Salary Credit,USD
100208,109,12/29/2024,CREDIT,3765.00,payment,USD
100209,110,12/28/2024,DEBIT,4631.00,Salary Credit,USD
100210,111,12/27/2024,CREDIT,344.00,payment,USD
100211,112,12/26/2024,DEBIT,632.00,Salary Credit,USD
100212,113,12/25/2024,CREDIT,446.00,payment,USD
100213,114,12/24/2024,DEBIT,46.00,Salary Credit,USD
100214,115,12/23/2024,CREDIT,1215.00,payment,USD
100215,116,12/22/2024,DEBIT,3887.00,Salary Credit,INR
100216,117,12/21/2024,CREDIT,1366.00,payment,USD
100217,118,12/20/2024,DEBIT,3001.00,Salary Credit,USD
100218,119,12/19/2024,CREDIT,4901.00,payment,USD
100219,120,12/18/2024,DEBIT,3260.00,Salary Credit,USD
100220,9999,12/17/2024,CREDIT,1408.00,payment,INR
100221,122,12/16/2024,DEBIT,3397.00,Salary Credit,USD
100222,123,12/15/2024,CREDIT,1311.00,payment,USD
100223,124,12/14/2024,DEBIT,1023.00,Salary Credit,USD
100224,125,12/13/2024,CREDIT,651.00,payment,USD
100225,126,12/12/2024,DEBIT,4453.00,Salary Credit,USD
100226,127,11/12/2024,CREDIT,3871.00,payment,USD
100227,128,10/12/2024,DEBIT,18.00,Salary Credit,USD
100228,129,12/09/2024,CREDIT,1691.00,payment,USD
100229,130,08/12/2024,DEBIT,616.00,Salary Credit,USD
100230,131,07/12/2024,CREDIT,2852.00,payment,INR
100231,132,12/06/2024,DEBIT,2684.00,Salary Credit,USD
100232,133,05/12/2024,CREDIT,4630.00,payment,USD
100233,134,04/12/2024,DEBIT,4270.00,Salary Credit,USD
100234,135,12/03/2024,CREDIT,2791.00,payment,USD
100235,136,02/12/2024,DEBIT,871.00,Salary Credit,INR
100236,137,01/12/2024,CREDIT,4323.00,payment,USD
100237,138,11/30/2024,DEBIT,3340.00,Salary Credit,USD
100238,139,11/29/2024,CREDIT,445.00,payment,USD
100239,140,11/28/2024,DEBIT,2251.00,Salary Credit,USD
100240,9999,11/27/2024,CREDIT,2924.00,payment,USD
100241,142,11/26/2024,DEBIT,1759.00,Salary Credit,USD
100242,143,11/25/2024,CREDIT,3480.00,payment,USD
100243,144,11/24/2024,DEBIT,2822.00,Salary Credit,USD
100244,145,11/23/2024,CREDIT,4419.00,payment,USD
100245,146,11/22/2024,DEBIT,4198.00,Salary Credit,INR
100246,147,11/21/2024,CREDIT,2545.00,payment,USD
100247,148,11/20/2024,DEBIT,2150.00,Salary Credit,USD
100248,149,11/19/2024,CREDIT,4719.00,payment,USD
100249,150,11/18/2024,DEBIT,4722.00,Salary Credit,USD
100250,151,11/17/2024,CREDIT,1000000.99,NULL,INR
100251,152,11/16/2024,DEBIT,1207.00,Salary Credit,USD
100252,153,11/15/2024,CREDIT,4927.00,payment,USD
100253,154,11/14/2024,DEBIT,2150.00,Salary Credit,USD
100254,155,11/13/2024,CREDIT,4992.00,payment,USD
100255,156,11/12/2024,DEBIT,492.00,Salary Credit,USD
100256,157,11/11/2024,CREDIT,998.00,payment,USD
100257,158,10/11/2024,DEBIT,786.00,Salary Credit,USD
100258,159,11/09/2024,CREDIT,446.00,payment,USD
100259,160,08/11/2024,DEBIT,1520.00,Salary Credit,USD
100260,9999,07/11/2024,CREDIT,3925.00,payment,INR
100261,162,11/06/2024,DEBIT,811.00,Salary Credit,USD
100262,163,05/11/2024,CREDIT,3612.00,payment,USD
100263,164,04/11/2024,DEBIT,2390.00,Salary Credit,USD
100264,165,11/03/2024,CREDIT,2740.00,payment,USD
100265,166,02/11/2024,DEBIT,581.00,Salary Credit,INR
100266,167,01/11/2024,CREDIT,2713.00,payment,USD
100267,168,10/31/2024,DEBIT,3295.00,Salary Credit,USD
100268,169,10/30/2024,CREDIT,2568.00,payment,USD
100269,170,10/29/2024,DEBIT,3584.00,Salary Credit,USD
100270,171,10/28/2024,CREDIT,3380.00,payment,USD
100271,172,10/27/2024,DEBIT,1013.00,Salary Credit,USD
100272,173,10/26/2024,CREDIT,1211.00,payment,USD
100273,174,10/25/2024,DEBIT,2151.00,Salary Credit,USD
100274,175,10/24/2024,CREDIT,1780.00,payment,USD
100275,176,10/23/2024,DEBIT,3969.00,Salary Credit,INR
100276,177,10/22/2024,CREDIT,2406.00,payment,USD
100277,178,10/21/2024,DEBIT,978.00,Salary Credit,USD
100278,179,10/20/2024,CREDIT,4896.00,payment,USD
100279,180,10/19/2024,DEBIT,2016.00,Salary Credit,USD
100280,9999,10/18/2024,CREDIT,1094.00,payment,INR
100281,182,10/17/2024,DEBIT,4486.00,Salary Credit,USD
100282,183,10/16/2024,CREDIT,278.00,payment,USD
100283,184,10/15/2024,DEBIT,2269.00,Salary Credit,USD
100284,185,10/14/2024,CREDIT,2142.00,payment,USD
100285,186,10/13/2024,DEBIT,2465.00,Salary Credit,USD
100286,187,12/10/2024,CREDIT,3040.00,payment,USD
100287,188,11/10/2024,DEBIT,1654.00,Salary Credit,USD
100288,189,10/10/2024,CREDIT,1343.00,payment,USD
100289,190,09/10/2024,DEBIT,1266.00,Salary Credit,USD
100290,191,08/10/2024,CREDIT,4512.00,payment,INR
100291,192,10/07/2024,DEBIT,1948.00,Salary Credit,USD
100292,193,06/10/2024,CREDIT,4763.00,payment,USD
100293,194,05/10/2024,DEBIT,878.00,Salary Credit,USD
100294,195,10/04/2024,CREDIT,1254.00,payment,USD
100295,196,03/10/2024,DEBIT,1996.00,Salary Credit,INR
100296,197,02/10/2024,CREDIT,4998.00,payment,USD
100297,198,10/01/2024,DEBIT,3979.00,Salary Credit,USD
100298,199,09/30/2024,CREDIT,4507.00,payment,USD
100299,200,09/29/2024,DEBIT,4398.00,Salary Credit,USD
100300,9999,09/28/2024,CREDIT,254.00,NULL,USD
100301,102,09/27/2024,DEBIT,3170.00,Salary Credit,USD
100302,103,09/26/2024,CREDIT,1775.00,payment,USD
100303,104,09/25/2024,DEBIT,1342.00,Salary Credit,USD
100304,105,09/24/2024,CREDIT,3851.00,payment,USD
100305,106,09/23/2024,DEBIT,3454.00,Salary Credit,INR
100306,107,09/22/2024,CREDIT,1210.00,payment,USD
100307,108,09/21/2024,DEBIT,1758.00,Salary Credit,USD
100308,109,09/20/2024,CREDIT,1293.00,payment,USD
100309,110,09/19/2024,DEBIT,3764.00,Salary Credit,USD
100310,111,09/18/2024,CREDIT,4012.00,payment,INR
100311,112,09/17/2024,DEBIT,4742.00,Salary Credit,USD
100312,113,09/16/2024,CREDIT,433.00,payment,USD
100313,114,09/15/2024,DEBIT,4760.00,Salary Credit,USD
100314,115,09/14/2024,CREDIT,2388.00,payment,USD
100315,116,09/13/2024,DEBIT,2661.00,Salary Credit,USD
100316,117,12/09/2024,CREDIT,2264.00,payment,USD
100317,118,11/09/2024,DEBIT,4334.00,Salary Credit,USD
100318,119,09/10/2024,CREDIT,1003.00,payment,USD
100319,120,09/09/2024,DEBIT,69.00,Salary Credit,USD
100320,9999,08/09/2024,CREDIT,2733.00,payment,INR
100321,122,09/07/2024,DEBIT,4757.00,Salary Credit,USD
100322,123,06/09/2024,CREDIT,4098.00,payment,USD
100323,124,05/09/2024,DEBIT,3475.00,Salary Credit,USD
100324,125,09/04/2024,CREDIT,3880.00,payment,USD
100325,126,03/09/2024,DEBIT,352.00,Salary Credit,INR
100326,127,02/09/2024,CREDIT,796.00,payment,USD
100327,128,09/01/2024,DEBIT,2775.00,Salary Credit,USD
100328,129,08/31/2024,CREDIT,4881.00,payment,USD
100329,130,08/30/2024,DEBIT,4059.00,Salary Credit,USD
100330,131,08/29/2024,CREDIT,1380.00,payment,USD
100331,132,08/28/2024,DEBIT,3567.00,Salary Credit,USD
100332,133,08/27/2024,CREDIT,682.00,payment,USD
100333,134,08/26/2024,DEBIT,4397.00,Salary Credit,USD
100334,135,08/25/2024,CREDIT,3152.00,payment,USD
100335,136,08/24/2024,DEBIT,2715.00,Salary Credit,INR
100336,137,08/23/2024,CREDIT,3192.00,payment,USD
100337,138,08/22/2024,DEBIT,4438.00,Salary Credit,USD
100338,139,08/21/2024,CREDIT,2932.00,payment,USD
100339,140,08/20/2024,DEBIT,4727.00,Salary Credit,USD
100340,9999,08/19/2024,CREDIT,4099.00,payment,INR
100341,142,08/18/2024,DEBIT,4545.00,Salary Credit,USD
100342,143,08/17/2024,CREDIT,2419.00,payment,USD
100343,144,08/16/2024,DEBIT,3345.00,Salary Credit,USD
100344,145,08/15/2024,CREDIT,3945.00,payment,USD
100345,146,08/14/2024,DEBIT,1540.00,Salary Credit,USD
100346,147,08/13/2024,CREDIT,4199.00,payment,USD
100347,148,12/08/2024,DEBIT,1970.00,Salary Credit,USD
100348,149,08/11/2024,CREDIT,4085.00,payment,USD
100349,150,10/08/2024,DEBIT,2480.00,Salary Credit,USD
100350,151,09/08/2024,CREDIT,2357.00,NULL,INR
100351,152,08/08/2024,DEBIT,4279.00,Salary Credit,USD
100352,153,07/08/2024,CREDIT,1590.00,payment,USD
100353,154,06/08/2024,DEBIT,4066.00,Salary Credit,USD
100354,155,08/05/2024,CREDIT,3010.00,payment,USD
100355,156,04/08/2024,DEBIT,3435.00,Salary Credit,INR
100356,157,03/08/2024,CREDIT,704.00,payment,USD
100357,158,08/02/2024,DEBIT,3527.00,Salary Credit,USD
100358,159,01/08/2024,CREDIT,4548.00,payment,USD
100359,160,07/31/2024,DEBIT,3855.00,Salary Credit,USD
100360,9999,07/30/2024,CREDIT,1514.00,payment,USD
100361,162,07/29/2024,DEBIT,894.00,Salary Credit,USD
100362,163,07/28/2024,CREDIT,315.00,payment,USD
100363,164,07/27/2024,DEBIT,3096.00,Salary Credit,USD
100364,165,07/26/2024,CREDIT,2784.00,payment,USD
100365,166,07/25/2025,DEBIT,4202.00,Salary Credit,INR
100366,167,07/24/2025,CREDIT,3570.00,payment,USD
100367,168,07/23/2025,DEBIT,463.00,Salary Credit,USD
100368,169,07/22/2025,CREDIT,2166.00,payment,USD
100369,170,07/21/2025,DEBIT,644.00,Salary Credit,USD
100370,171,07/20/2025,CREDIT,1781.00,payment,INR
100371,172,07/19/2025,DEBIT,445.00,Salary Credit,USD
100372,173,07/18/2025,CREDIT,783.00,payment,USD
100373,174,07/17/2025,DEBIT,4289.00,Salary Credit,USD
100374,175,07/16/2025,CREDIT,3799.00,payment,USD
100375,176,07/15/2025,DEBIT,1340.00,Salary Credit,USD
100376,177,07/14/2025,CREDIT,4244.00,payment,USD
100377,178,07/13/2025,DEBIT,684.00,Salary Credit,USD
100378,179,07/12/2025,CREDIT,680.00,payment,USD
100379,180,11/07/2025,DEBIT,3893.00,Salary Credit,USD
100380,9999,10/07/2025,CREDIT,4817.00,payment,INR
100381,182,07/09/2025,DEBIT,2057.00,Salary Credit,USD
100382,183,08/07/2025,CREDIT,2777.00,payment,USD
100383,184,07/07/2025,DEBIT,13.00,Salary Credit,USD
100384,185,07/06/2025,CREDIT,669.00,payment,USD
100385,186,05/07/2025,DEBIT,1744.00,Salary Credit,INR
100386,187,04/07/2025,CREDIT,4026.00,payment,USD
100387,188,07/03/2025,DEBIT,2271.00,Salary Credit,USD
100388,189,02/07/2025,CREDIT,2061.00,payment,USD
100389,190,01/07/2025,DEBIT,3820.00,Salary Credit,USD
100390,191,06/30/2025,CREDIT,1126.00,payment,USD
100391,192,06/29/2025,DEBIT,702.00,Salary Credit,USD
100392,193,06/28/2025,CREDIT,1571.00,payment,USD
100393,194,06/27/2025,DEBIT,3672.00,Salary Credit,USD
100394,195,06/26/2025,CREDIT,2166.00,payment,USD
100395,196,06/25/2025,DEBIT,1239.00,Salary Credit,INR
100396,197,06/24/2025,CREDIT,3920.00,payment,USD
100397,198,06/23/2025,DEBIT,2125.00,Salary Credit,USD
100398,199,06/22/2025,CREDIT,756.00,payment,USD
100399,200,06/21/2025,DEBIT,2326.00,Salary Credit,USD
100400,9999,06/20/2025,CREDIT,3562.00,NULL,INR
100401,102,06/19/2025,DEBIT,2512.00,Salary Credit,USD
100402,103,06/18/2025,CREDIT,4880.00,payment,USD
100403,104,06/17/2025,DEBIT,1087.00,Salary Credit,USD
100404,105,06/16/2025,CREDIT,3724.00,payment,USD
100405,106,06/15/2025,DEBIT,2699.00,Salary Credit,USD
100406,107,06/14/2025,CREDIT,2526.00,payment,USD
100407,108,06/13/2025,DEBIT,4145.00,Salary Credit,USD
100408,109,06/12/2025,CREDIT,4374.00,payment,USD
100409,110,11/06/2025,DEBIT,969.00,Salary Credit,USD
100410,111,10/06/2025,CREDIT,4606.00,payment,INR
100411,112,06/09/2025,DEBIT,2359.00,Salary Credit,USD
100412,113,08/06/2025,CREDIT,1273.00,payment,USD
100413,114,07/06/2025,DEBIT,3653.00,Salary Credit,USD
100414,115,06/06/2025,CREDIT,655.00,payment,USD
100415,116,05/06/2025,DEBIT,4955.00,Salary Credit,INR
100416,117,04/06/2025,CREDIT,4578.00,payment,USD
100417,118,06/03/2025,DEBIT,1056.00,Salary Credit,USD
100418,119,02/06/2025,CREDIT,3256.00,payment,USD
100419,120,01/06/2025,DEBIT,4675.00,Salary Credit,USD
100420,9999,05/31/2025,CREDIT,2907.00,payment,USD
100421,122,05/30/2025,DEBIT,210.00,Salary Credit,USD
100422,123,05/29/2025,CREDIT,4257.00,payment,USD
100423,124,05/28/2025,DEBIT,1470.00,Salary Credit,USD
100424,125,05/27/2025,CREDIT,2755.00,payment,USD
100425,126,05/26/2025,DEBIT,2826.00,Salary Credit,INR
100426,127,05/25/2025,CREDIT,876.00,payment,USD
100427,128,05/24/2025,DEBIT,4284.00,Salary Credit,USD
100428,129,05/23/2025,CREDIT,1392.00,payment,USD
100429,130,05/22/2025,DEBIT,3622.00,Salary Credit,USD
100430,131,05/21/2025,CREDIT,3442.00,payment,INR
100431,132,05/20/2025,DEBIT,4787.00,Salary Credit,USD
100432,133,05/19/2025,CREDIT,237.00,payment,USD
100433,134,05/18/2025,DEBIT,2318.00,Salary Credit,USD
100434,135,05/17/2025,CREDIT,2900.00,payment,USD
100435,136,05/16/2025,DEBIT,1735.00,Salary Credit,USD
100436,137,05/15/2025,CREDIT,1171.00,payment,USD
100437,138,05/14/2025,DEBIT,3632.00,Salary Credit,USD
100438,139,05/13/2025,CREDIT,1220.00,payment,USD
100439,140,12/05/2025,DEBIT,4556.00,Salary Credit,USD
100440,9999,11/05/2025,CREDIT,162.00,payment,INR
100441,142,05/10/2025,DEBIT,19.00,Salary Credit,USD
100442,143,09/05/2025,CREDIT,4996.00,payment,USD
100443,144,08/05/2025,DEBIT,4442.00,Salary Credit,USD
100444,145,05/07/2025,CREDIT,2757.00,payment,USD
100445,146,06/05/2025,DEBIT,199.00,Salary Credit,INR
100446,147,05/05/2025,CREDIT,1196.00,payment,USD
100447,148,05/04/2025,DEBIT,1374.00,Salary Credit,USD
100448,149,03/05/2025,CREDIT,378.00,payment,USD
100449,150,02/05/2025,DEBIT,3047.00,Salary Credit,USD
100450,151,05/01/2025,CREDIT,2479.00,NULL,USD
100451,152,04/30/2025,DEBIT,3719.00,Salary Credit,USD
100452,153,04/29/2025,CREDIT,1066.00,payment,USD
100453,154,04/28/2025,DEBIT,1023.00,Salary Credit,USD
